pitch_velocity,batterId,pitcherId,batter_side,pitcher_side,pitch_movement_x,pitch_movement_y,plate_x,plate_y,bat_speed,swing_length,pitch_zone,outs,balls,strikes,bat_score,fld_score,launch_angle,launch_speed
95.0,543257,674285,L,R,-1.15,0.41,-0.37,2.62,68.5,5.9,1,0,0,0,1,0,15.0,91.0
81.0,650489,656353,R,L,0.67,0.24,-0.2,0.81,66.4,8.1,13,1,1,2,0,7,-8.0,66.9
86.5,660688,666142,R,L,0.12,-0.04,-1.14,1.29,59.2,7.4,13,2,1,2,0,0,30.0,86.0
92.5,669003,500779,L,L,1.03,1.09,0.28,2.91,72.5,5.9,3,0,1,1,0,0,30.0,74.7
84.4,694671,687765,R,R,1.22,0.12,1.15,2.4,62.7,7.3,14,1,1,2,2,3,-3.0,88.6
88.2,686611,605400,R,R,-0.11,0.82,0.94,2.22,71.1,8.0,14,2,0,1,1,2,-58.0,60.6
95.2,666969,656288,R,R,-0.77,1.44,0.0,2.97,68.6,7.2,2,2,0,0,0,0,48.0,75.9
84.3,663898,676508,R,R,0.69,-0.14,0.34,2.01,69.8,6.9,9,1,1,1,2,10,29.0,92.5
85.4,702616,677976,L,R,-0.64,-0.29,0.32,1.71,72.1,7.6,9,2,1,0,6,2,47.0,66.6
84.8,605170,594902,L,R,-1.05,0.35,-0.27,1.56,73.1,7.3,8,1,1,1,0,0,5.0,106.3
95.9,681082,674285,L,R,-1.01,1.2,0.78,1.54,76.8,7.4,9,2,2,2,0,7,42.0,81.3
97.2,691176,642397,R,L,1.59,0.64,-0.33,1.75,75.4,7.8,7,2,1,0,3,9,-22.0,109.2
83.0,664983,663362,L,R,0.13,0.24,0.59,1.8,66.5,6.6,9,0,1,2,9,2,-11.0,90.1
93.1,641680,668943,L,R,-0.93,1.02,-0.74,2.74,74.1,7.3,4,1,3,2,4,2,39.0,75.4
89.1,608070,519151,L,R,0.34,0.04,0.69,1.34,74.3,7.6,14,0,2,2,3,4,-8.0,100.8
93.4,650333,656427,L,R,-0.5,1.35,0.24,1.9,60.7,5.4,8,0,2,2,2,1,13.0,86.3
77.1,669127,543135,R,R,0.71,-0.59,-0.61,2.56,73.0,7.1,4,2,2,0,0,1,10.0,96.0
90.3,606466,527048,R,L,0.87,1.29,-0.61,3.01,77.5,7.5,1,1,1,1,0,1,55.0,71.1
93.3,666023,450203,R,R,-1.39,0.59,-0.58,2.19,72.2,7.3,4,2,0,1,4,1,49.0,74.8
87.6,669364,663485,L,R,-1.21,0.28,-0.72,2.05,59.4,6.3,4,2,1,2,3,3,31.0,80.0
84.0,686676,672456,R,R,0.8,0.12,0.09,1.98,74.0,7.9,8,1,0,0,7,4,0.0,90.9
90.3,664774,686796,L,L,0.7,1.19,0.29,3.23,77.6,6.8,3,0,0,0,8,0,14.0,76.4
79.8,666149,668678,R,R,0.37,-0.94,-0.73,1.9,66.9,7.8,7,0,2,2,1,5,-28.0,87.8
84.9,663698,642207,R,R,-1.78,-0.34,0.34,1.16,79.7,8.3,14,0,2,2,2,5,-25.0,75.5
84.8,683011,657097,R,R,0.97,0.46,1.53,2.99,54.5,7.5,12,1,1,2,3,8,0.0,60.8
91.3,665804,607259,R,R,-0.76,1.06,-0.5,3.29,67.7,6.3,1,1,1,2,0,0,67.0,69.8
86.9,663616,665795,L,R,0.83,-0.26,0.27,2.41,81.0,8.1,5,1,0,1,3,3,-12.0,84.7
96.3,656305,700270,R,R,-1.1,1.16,-0.72,2.89,68.4,7.5,4,1,0,0,10,0,-10.0,102.7
80.1,670764,608371,L,R,1.0,-0.83,0.17,3.01,64.5,6.9,2,0,0,2,7,2,51.0,84.9
81.7,686482,601713,L,R,0.55,-1.33,0.11,2.14,61.9,6.8,5,1,0,0,0,0,-50.0,73.5
96.6,572138,669923,L,R,-0.78,1.19,-0.15,3.11,69.5,5.7,2,2,0,0,0,0,9.0,80.1
84.7,667472,621114,R,R,0.36,-0.34,0.33,1.17,71.2,8.5,14,2,3,2,2,0,20.0,95.9
93.9,669707,605452,R,R,-1.18,0.75,0.65,2.22,70.4,7.5,6,0,2,1,2,7,15.0,101.6
91.5,664056,668964,R,R,-0.41,1.69,-0.32,2.76,70.8,6.3,1,1,0,0,0,2,75.0,77.5
89.5,691016,670036,L,R,0.5,0.7,0.84,2.69,76.4,7.1,12,1,0,0,1,5,-15.0,76.4
97.0,596019,605452,L,R,-1.31,0.64,-0.79,3.04,64.9,6.3,1,1,0,0,2,6,-21.0,90.1
92.7,592192,593958,R,L,0.63,1.34,-0.52,1.96,73.9,7.5,7,0,3,2,3,2,71.0,75.5
97.7,622110,671212,R,R,-0.63,1.45,0.03,3.22,66.0,6.8,2,0,1,0,5,1,76.0,92.1
76.0,621439,678368,R,R,1.37,0.2,0.28,3.27,64.4,8.1,3,0,0,0,0,1,74.0,87.2
95.8,643217,686799,L,R,-1.51,0.21,-0.56,1.59,69.6,6.6,7,0,1,0,0,0,-7.0,94.0
95.2,665161,676092,R,R,-0.75,0.31,0.04,2.75,67.6,6.2,5,0,0,2,1,5,33.0,79.5
90.2,660271,673513,L,L,0.37,1.78,-0.16,3.34,74.8,7.8,2,2,0,0,7,2,31.0,75.1
96.5,666197,671922,R,R,-0.88,1.51,0.3,2.77,64.2,6.2,3,2,2,2,4,3,18.0,96.2
77.8,514888,676282,R,L,-0.59,-1.54,-0.63,2.68,67.9,7.5,1,2,1,2,1,0,-26.0,76.9
89.8,690993,686563,L,R,-0.2,0.81,-0.22,2.71,76.2,7.0,5,0,1,1,0,5,66.0,92.0
87.2,671732,676106,L,R,-1.53,0.06,-0.51,1.77,74.2,7.7,7,0,1,1,0,0,-13.0,81.1
93.6,657041,664139,R,R,-0.18,1.33,0.86,2.59,67.7,6.8,12,2,2,2,4,1,-41.0,75.1
90.6,593871,664285,R,L,1.48,0.71,-0.07,2.64,71.2,7.5,5,0,1,0,0,1,34.0,102.0
95.5,695578,614179,L,R,-0.4,1.74,0.37,3.48,77.0,7.3,3,1,1,2,3,6,36.0,79.8
94.7,694384,663436,L,R,-0.79,1.36,-0.74,2.74,59.7,6.2,4,0,0,2,0,0,40.0,71.2
86.7,624641,686747,R,L,1.42,0.17,0.05,1.65,78.2,8.8,8,1,1,1,6,3,15.0,113.7
94.9,664728,676395,L,L,0.99,1.25,0.62,2.61,78.2,7.3,6,2,1,0,3,0,69.0,74.8
94.9,683083,621383,R,L,0.27,1.26,0.54,3.44,59.4,5.4,12,0,0,2,3,6,12.0,77.6
91.7,693304,650644,R,R,-1.33,1.04,-1.15,3.16,74.4,7.2,11,1,0,0,0,0,76.0,61.3
92.8,665487,518876,R,R,-1.33,0.58,-0.37,2.9,72.9,6.5,4,0,1,1,0,0,6.0,94.7
85.4,663886,669713,R,R,1.47,0.07,0.65,2.45,71.0,7.6,6,0,2,2,0,0,51.0,76.8
84.3,694377,643410,R,R,-1.28,0.24,-0.98,1.8,77.5,8.1,13,2,1,1,4,4,15.0,95.6
96.9,682626,593423,R,R,-1.18,0.75,-0.37,3.16,79.3,7.1,1,2,3,2,2,5,21.0,81.5
94.0,606192,615698,R,R,-0.74,1.18,-0.69,2.43,71.6,7.2,4,0,1,1,5,1,2.0,103.4
93.8,687529,668678,L,R,-0.39,1.27,-0.38,2.52,68.3,6.3,4,1,0,2,1,5,36.0,78.2
93.5,595909,808967,L,R,-0.3,1.17,0.66,2.02,60.9,6.3,9,0,1,1,2,8,-13.0,61.0
81.8,673357,672456,R,R,1.21,0.21,-0.32,2.48,77.3,8.0,4,0,2,0,9,4,49.0,99.8
90.5,660688,608379,L,R,-0.64,1.5,0.32,2.03,68.9,7.7,9,2,0,0,4,4,71.0,81.8
78.2,681146,642232,R,L,1.67,0.14,0.94,2.22,67.3,7.5,14,2,1,1,2,0,0.0,89.6
96.3,671218,694297,R,R,-1.24,0.84,-0.26,1.95,74.5,6.3,8,1,0,0,0,0,-50.0,87.7
96.2,663886,687863,R,R,-0.2,1.13,-0.76,1.85,74.7,7.5,7,1,3,2,0,3,-22.0,75.0
96.0,672761,686752,L,R,-0.9,1.55,0.14,2.39,73.7,7.2,5,2,3,2,0,0,60.0,75.8
77.1,663609,573124,R,L,-1.43,0.15,0.21,2.62,59.6,7.3,5,1,0,2,3,0,13.0,72.4
94.1,607680,647336,R,R,-0.91,1.47,0.69,3.07,70.7,7.4,3,1,0,0,2,3,22.0,77.9
83.9,645277,656731,R,R,0.3,-0.08,-0.35,2.36,69.8,7.0,4,0,1,2,0,0,22.0,103.1
87.7,691023,676105,R,R,0.03,0.3,0.11,2.28,87.1,8.6,8,0,2,2,4,1,76.0,70.0
87.7,665877,806185,R,R,-0.81,-0.37,0.65,0.51,65.1,7.7,14,0,2,2,0,0,49.0,19.9
90.1,672640,660896,R,R,0.28,0.39,-0.51,1.78,68.3,6.7,7,0,0,1,5,5,39.0,83.4
90.1,572233,506433,R,R,-0.85,0.27,-1.07,2.71,74.4,6.8,11,2,3,1,2,4,-40.0,52.9
95.4,643396,690925,R,R,-0.26,1.56,0.38,3.67,67.5,6.1,12,2,0,1,6,2,26.0,79.0
95.8,672569,605121,L,R,-0.58,1.26,-0.4,3.19,62.7,5.7,1,1,0,2,2,3,14.0,88.2
96.9,677649,686799,R,R,-1.37,-0.03,-1.22,3.01,66.0,5.9,11,1,0,0,3,0,-20.0,65.6
85.1,682622,668873,R,R,0.27,-0.34,-0.24,2.54,75.7,7.3,5,2,0,0,0,0,27.0,97.0
92.7,673237,676282,R,L,0.59,1.32,0.41,2.78,68.5,6.5,3,1,1,2,1,0,41.0,89.9
87.4,645302,650556,R,R,0.41,-0.16,0.03,2.28,70.2,6.9,5,0,0,0,3,4,33.0,86.6
77.5,578428,607067,R,R,0.67,-0.53,-0.7,2.4,74.3,6.9,4,0,0,0,1,0,-33.0,60.4
88.5,682729,690916,L,R,-0.93,0.49,-0.53,2.68,73.4,6.6,4,0,1,1,2,0,61.0,76.5
77.7,553993,592094,R,R,0.87,-0.33,0.84,1.41,64.8,8.1,14,2,0,1,3,5,4.0,96.9
79.0,640902,650893,R,L,-0.56,-0.31,0.2,2.26,72.2,8.0,5,2,0,0,8,1,24.0,95.1
94.5,668227,681869,R,R,-0.79,1.53,-0.01,3.34,73.8,7.0,11,2,3,1,4,1,60.0,78.9
89.8,641857,607200,L,R,0.1,0.42,0.02,2.97,71.9,6.6,2,0,2,1,0,1,19.0,71.5
81.4,656896,681892,R,L,-1.49,-0.1,-0.22,2.91,48.9,5.1,2,0,2,2,3,0,15.0,65.6
85.9,700242,686752,L,R,-1.24,0.33,-0.14,2.42,77.4,7.8,5,0,1,2,0,0,22.0,90.7
90.4,672386,670766,R,R,-1.4,0.78,-0.77,1.84,65.0,7.4,7,2,0,1,1,8,69.0,84.8
93.0,592518,543518,R,R,-0.66,1.6,-0.09,3.76,75.9,7.2,11,2,0,2,5,0,37.0,105.5
86.8,622534,700249,R,L,1.21,0.84,0.49,2.38,72.9,8.2,6,1,0,1,0,2,19.0,84.7
95.9,666149,668678,R,R,-0.27,1.59,-0.2,3.43,69.2,6.7,2,1,2,1,0,0,49.0,78.4
79.0,686797,544150,L,R,0.26,-0.21,-0.02,2.27,64.0,7.7,5,1,1,0,0,0,60.0,61.7
84.0,664913,700187,L,R,1.49,-0.56,0.0,1.78,73.0,7.1,8,1,1,0,2,6,-47.0,68.3
77.9,643289,676282,R,L,-0.37,-1.23,-0.01,2.3,65.9,7.2,5,1,1,2,1,0,-12.0,89.6
81.1,647304,669854,L,R,0.9,0.12,-0.14,2.46,77.0,8.0,5,2,2,1,0,3,68.0,69.5
95.5,680474,677958,R,R,-0.91,0.92,0.53,2.62,71.7,6.3,6,2,2,1,2,0,46.0,85.2
86.1,663757,666214,L,L,-0.06,0.48,-0.11,1.78,71.5,8.8,8,0,0,1,2,2,-35.0,62.8
98.0,669257,669093,R,R,-0.42,1.65,-0.16,2.08,71.6,7.2,5,0,0,1,3,3,49.0,85.4
94.0,664040,681857,L,R,-1.07,0.97,-0.55,2.47,76.4,7.1,4,1,1,1,0,0,21.0,105.1
93.8,667670,676106,R,R,-1.1,1.26,1.21,2.44,78.0,7.1,14,1,0,1,0,0,11.0,71.5
91.6,453568,700241,L,R,-0.57,1.0,0.22,2.29,70.6,6.9,5,2,3,2,2,2,17.0,106.2
96.1,676391,677960,R,L,0.93,1.1,-0.6,2.96,66.0,6.4,1,2,1,1,0,2,64.0,68.3
90.2,665161,594902,R,R,-1.0,1.01,0.44,3.01,71.6,7.0,6,0,2,2,0,0,57.0,82.8
84.0,683011,621199,R,R,-0.04,-0.24,-0.23,1.94,63.9,8.0,8,0,1,2,3,9,-17.0,99.9
91.3,641584,668873,L,R,-0.36,1.28,-0.24,3.05,67.2,6.4,2,2,0,0,0,0,34.0,69.1
87.2,676914,677960,R,L,1.33,-0.05,-0.45,1.38,65.2,6.9,7,0,2,2,0,2,-31.0,65.9
90.3,665052,680573,L,R,-0.65,1.48,0.7,3.11,79.5,7.0,3,0,2,2,3,0,69.0,82.2
79.5,621035,663372,R,R,0.78,-0.63,-0.66,1.91,64.7,7.5,7,0,1,2,0,1,-25.0,57.4
91.9,668845,700241,R,R,-0.55,1.09,-0.35,3.32,57.0,5.5,1,2,1,2,1,2,60.0,79.1
91.1,666149,593958,R,L,-0.11,0.97,-0.71,3.04,68.2,6.3,1,2,1,1,3,1,10.0,82.5
90.9,621035,673513,R,L,0.46,1.51,0.67,2.37,68.4,6.8,6,2,1,1,7,2,53.0,79.0
78.5,690993,680732,L,R,0.33,-1.33,0.02,2.43,69.9,7.0,5,0,0,0,0,1,-41.0,75.7
92.1,592192,593958,R,L,0.44,0.97,0.22,2.31,74.0,6.8,5,0,3,2,3,2,-7.0,105.4
79.4,680700,663947,L,L,-1.27,-0.07,-0.09,1.81,64.0,7.2,8,1,3,2,1,5,-43.0,41.1
83.2,672386,670124,R,R,0.29,-0.96,-0.01,1.57,73.3,7.5,8,2,1,1,0,3,-49.0,68.5
96.3,676694,608638,R,R,-1.44,1.0,-0.12,2.4,70.6,6.3,5,2,0,0,1,5,27.0,86.5
96.2,596019,680885,L,R,-0.54,1.12,-0.33,2.36,67.3,6.9,4,0,2,2,0,0,53.0,81.8
96.7,665828,670059,L,R,-0.94,1.08,0.69,2.13,67.4,7.2,6,2,1,2,2,2,44.0,85.8
83.4,650333,656427,L,R,0.5,0.02,-0.95,1.48,61.9,6.4,13,0,1,2,0,0,1.0,92.2
82.1,621493,600917,R,R,0.88,0.09,-0.56,2.47,66.5,6.8,4,2,3,2,2,4,24.0,90.7
92.6,683011,665152,R,R,-1.14,0.88,-0.67,3.2,64.2,5.9,1,0,3,2,0,1,53.0,71.9
81.8,681481,641793,L,R,-0.85,-0.16,0.28,2.14,80.3,7.7,6,1,3,2,3,1,7.0,100.7
84.7,681481,686752,L,R,-1.38,0.08,0.07,2.41,75.5,8.1,5,1,0,0,0,0,61.0,101.2
96.1,518792,689958,L,R,-0.39,1.49,-0.6,2.79,82.1,7.9,4,0,2,0,4,3,10.0,108.4
91.6,656716,687330,L,R,-1.28,-0.13,-0.75,2.24,58.9,6.2,4,0,0,1,2,3,36.0,75.0
88.2,669707,650644,R,R,0.12,0.71,1.21,1.89,71.0,8.5,14,0,3,2,0,3,-2.0,66.7
77.2,676070,672456,R,R,1.44,-0.63,0.75,2.03,64.2,7.1,6,2,2,2,9,5,38.0,62.8
94.2,621566,621242,L,R,-1.11,1.2,0.84,2.93,77.4,7.0,12,0,0,0,7,8,58.0,76.1
96.2,669364,676969,L,R,-1.1,0.54,0.56,3.11,64.4,6.4,3,1,1,1,10,5,21.0,100.9
83.9,672640,543859,R,R,0.22,-0.03,-0.22,1.55,70.6,7.1,8,0,2,2,4,0,-37.0,73.5
80.0,678246,628317,R,R,1.28,0.03,0.26,1.78,75.1,8.3,8,0,2,2,2,0,77.0,65.2
96.7,680977,806185,L,R,-1.01,1.38,-0.31,3.23,64.8,5.6,1,1,2,2,1,0,37.0,90.2
89.2,660688,608379,L,R,-0.64,1.5,-0.49,3.34,66.3,7.0,1,0,0,0,1,1,51.0,92.3
85.4,660271,663372,L,R,-0.25,0.39,-1.57,2.29,51.2,8.2,13,0,2,2,0,0,11.0,77.3
97.3,671213,671737,L,R,-0.47,1.65,-0.22,2.38,80.6,8.1,8,2,0,0,0,0,15.0,112.0
93.1,686668,607200,R,R,-0.83,0.54,0.12,2.67,68.3,7.0,5,1,0,0,1,3,-12.0,103.1
81.1,621020,607259,R,R,-1.12,0.64,0.15,1.91,68.9,8.3,8,1,0,1,0,0,28.0,82.3
75.9,645277,664192,R,L,-0.31,0.0,-0.75,0.96,74.0,7.8,13,0,0,0,1,0,-11.0,86.3
93.9,701538,694297,L,R,-1.22,0.94,0.09,1.68,73.8,7.7,8,1,0,0,0,0,4.0,110.9
94.1,677588,669674,L,L,0.34,1.34,0.12,2.54,70.4,6.2,5,2,3,2,0,3,15.0,77.6
95.8,621566,592773,L,R,-1.02,1.24,0.13,3.02,73.3,7.4,2,0,2,1,5,0,58.0,76.8
91.7,677594,683155,R,R,-1.31,0.95,-0.93,2.26,73.5,7.4,13,0,0,1,0,0,4.0,93.9
86.3,691176,663559,R,L,-0.21,0.69,-0.76,2.64,86.1,9.0,4,2,0,0,4,3,25.0,99.1
72.8,667670,674003,R,L,-0.67,-0.76,-0.08,2.61,63.2,6.6,5,0,0,0,0,3,4.0,81.4
95.6,689172,688297,L,R,-0.43,0.69,0.11,3.27,52.5,5.1,2,2,2,2,5,2,42.0,77.0
83.0,691023,663372,R,R,1.01,0.14,-0.12,2.82,79.9,7.5,5,1,0,2,2,1,60.0,82.3
83.1,683011,621199,R,R,1.49,0.41,0.33,2.7,66.5,7.4,6,0,0,2,3,9,62.0,71.1
80.0,641487,676664,L,L,-0.83,0.43,-1.17,2.84,58.9,7.3,11,2,1,2,2,0,-29.0,60.4
91.3,542303,493603,R,R,-1.23,0.45,-0.57,2.21,74.3,7.1,7,1,0,0,3,0,34.0,96.3
85.7,669016,592866,L,R,-0.06,0.73,0.23,2.88,73.1,6.6,2,1,1,1,0,7,0.0,83.5
82.0,686780,596295,R,L,0.73,0.81,0.39,2.3,74.4,7.5,6,2,0,1,2,1,1.0,95.7
89.1,656448,621383,R,L,-0.5,0.27,-0.6,2.48,74.7,7.4,4,2,3,2,9,1,-22.0,92.1
84.6,669707,657376,R,R,1.08,0.23,-0.02,2.16,69.0,7.4,8,1,0,0,2,2,21.0,101.8
98.1,677800,685801,L,R,-0.6,1.64,-0.22,1.79,75.0,7.6,8,1,2,2,3,1,48.0,91.0
94.8,680869,666619,R,R,-0.87,0.53,0.86,2.99,69.3,6.9,12,0,1,2,0,2,-24.0,76.8
94.7,621035,676105,R,R,-0.76,0.86,-0.22,2.66,65.8,6.3,5,0,3,2,8,2,-34.0,52.8
86.9,624428,640448,L,R,-0.34,0.25,-0.68,1.5,63.8,7.2,7,1,0,1,4,4,35.0,82.5
86.7,672640,663485,R,R,-0.9,0.25,-0.32,2.48,73.4,7.6,4,0,1,1,3,3,37.0,90.1
90.8,606466,527048,R,L,1.22,0.92,-0.41,3.58,68.7,6.9,1,1,1,2,0,1,70.0,72.1
94.4,681393,687798,R,R,-0.56,1.5,0.31,3.73,66.8,6.5,12,1,2,2,8,1,12.0,93.9
90.7,572761,680767,L,R,-0.81,-0.16,-0.35,2.46,72.1,8.5,4,1,0,1,2,3,19.0,100.7
89.8,663662,674003,R,L,0.29,1.59,-0.2,2.83,67.4,5.7,5,2,1,2,0,3,25.0,86.7
96.5,456781,669194,R,R,-0.04,1.5,0.75,3.47,63.3,6.9,12,2,1,2,2,9,58.0,77.9
96.6,672820,689225,R,R,-0.38,1.63,0.63,2.71,71.6,7.5,6,1,0,0,0,0,35.0,80.7
97.4,668901,680885,R,R,-0.45,1.09,-0.61,2.59,65.4,6.7,4,2,0,0,0,0,42.0,76.5
94.4,453568,518489,L,R,-0.59,1.05,0.3,3.61,70.6,6.6,3,0,2,1,0,2,32.0,74.5
94.0,686668,518489,R,R,-0.09,1.31,0.74,3.43,68.1,7.2,3,1,0,1,1,2,54.0,76.6
87.3,650559,641656,R,R,0.3,0.34,-0.15,2.75,69.8,7.9,5,2,2,1,2,2,-17.0,84.2
89.8,621439,686539,R,R,0.63,0.06,-1.53,3.22,60.6,6.4,11,1,2,2,5,3,21.0,51.2
94.3,650489,700249,R,L,0.77,1.52,-0.67,2.61,73.9,7.1,4,1,1,1,0,2,19.0,90.7
94.5,665839,686752,L,R,-0.85,1.65,-0.4,2.61,68.5,6.7,4,2,1,1,2,1,40.0,92.7
95.6,624413,680885,R,R,-0.38,1.09,-0.09,2.17,85.3,7.5,8,2,2,0,0,5,-1.0,100.3
94.1,657757,669724,L,R,-1.03,0.94,-0.68,3.02,73.3,6.9,1,0,0,0,0,0,31.0,95.3
94.7,664034,668873,R,R,-0.03,1.38,0.17,2.72,74.4,7.4,2,1,3,1,0,0,57.0,80.5
98.0,682729,657508,L,R,-0.61,1.43,0.15,3.16,70.5,5.9,2,1,2,2,5,14,61.0,75.0
93.0,605113,694297,R,R,-1.26,0.55,-0.29,1.61,70.4,7.1,13,1,0,1,0,0,-42.0,75.8
95.5,664238,664285,R,L,1.48,0.55,0.25,2.23,75.9,7.0,5,1,2,1,3,1,22.0,102.5
80.4,664023,607259,L,R,-0.92,0.56,-1.11,1.77,63.3,7.5,13,0,2,2,0,0,-42.0,81.3
93.5,671732,676092,L,R,-0.03,0.87,0.34,2.75,73.0,6.2,6,0,1,2,3,4,29.0,69.0
97.5,519317,670280,R,R,-0.88,1.69,0.06,3.1,85.3,9.2,5,2,0,1,1,6,43.0,78.5
85.0,519203,681347,L,R,-1.54,0.92,-0.04,1.85,68.3,7.2,8,0,1,2,0,1,29.0,99.0
93.5,687597,689017,R,R,-0.35,0.93,-0.16,2.93,73.0,7.5,5,1,2,0,1,0,56.0,73.2
95.1,645302,579328,R,L,0.58,1.54,0.06,2.79,63.5,5.5,2,0,2,2,0,1,45.0,76.4
95.7,680757,663574,L,R,-0.95,1.11,0.64,2.2,59.5,5.5,6,0,1,1,2,0,31.0,61.9
88.8,669701,656288,L,R,-1.56,0.42,-0.24,1.64,72.7,7.0,8,0,2,1,0,0,33.0,83.1
87.7,664040,681857,L,R,-1.15,-0.06,-0.04,1.63,80.3,7.1,8,2,0,0,0,0,7.0,109.3
90.4,681082,665871,L,R,-1.28,0.8,0.73,2.13,71.9,6.9,9,1,2,1,4,0,0.0,88.7
84.8,665877,607536,R,L,0.21,0.7,0.1,2.77,68.7,7.1,5,2,2,1,5,4,50.0,85.0
95.0,669016,663432,L,R,-0.52,1.51,0.0,3.3,69.8,6.7,2,1,0,0,0,8,63.0,85.6
96.7,691016,677958,L,R,-0.82,0.9,0.2,3.39,72.7,6.8,2,0,3,1,0,0,6.0,81.7
91.6,664040,663947,L,L,1.38,0.65,0.5,2.67,75.8,7.1,6,2,3,2,1,5,-3.0,78.1
97.4,676475,678495,L,R,-0.76,1.3,-0.75,3.7,66.5,6.7,11,2,0,2,4,0,65.0,82.3
84.8,641680,672282,R,L,-0.4,-0.35,-0.22,2.82,62.8,6.1,2,2,0,0,3,1,35.0,59.9
86.1,657077,666214,L,L,-0.52,0.38,-0.66,2.03,36.5,6.2,7,2,0,0,4,4,-68.0,48.0
94.1,592518,518876,R,R,-1.48,0.44,-0.37,1.89,77.8,7.4,7,1,2,1,0,0,5.0,94.8
95.1,693304,661563,R,R,-0.72,1.62,-0.03,2.37,75.7,7.4,5,1,1,2,4,1,56.0,95.3
89.1,605141,656302,R,R,0.11,0.33,0.19,1.9,68.1,7.7,8,1,3,2,1,2,77.0,80.9
91.6,607043,607067,L,R,-0.77,0.75,0.41,3.06,77.9,6.8,3,1,1,1,5,0,25.0,69.3
86.0,650490,689225,R,R,-1.24,0.53,-0.68,2.51,78.3,7.6,4,1,1,2,0,2,76.0,82.7
91.9,641680,672282,R,L,0.56,1.49,-1.13,2.89,27.4,4.8,11,2,0,1,4,1,-36.0,68.6
90.1,656976,506433,L,R,-0.75,0.38,-1.13,2.1,64.7,7.8,13,2,0,1,2,4,-32.0,61.0
83.1,444482,593958,L,L,-0.84,0.45,-0.39,2.4,73.1,7.8,4,1,0,2,0,0,14.0,87.5
71.6,677594,663687,R,L,-0.95,-1.59,-0.44,1.75,76.0,8.1,7,2,0,1,2,0,-24.0,63.0
89.6,673237,669302,R,R,0.12,0.1,0.13,2.45,76.6,7.6,5,1,1,0,2,3,-1.0,96.8
87.1,680757,663574,L,R,1.29,-0.34,0.78,1.19,63.1,6.7,14,0,1,2,2,0,-28.0,75.6
97.2,683734,671345,R,R,-1.14,0.22,-0.55,3.24,64.2,6.2,1,2,0,1,1,4,33.0,92.5
78.5,606115,664192,R,L,-0.4,-0.36,0.07,2.23,71.3,7.8,5,2,0,2,1,0,7.0,67.2
95.0,689172,694297,L,R,-0.56,1.38,0.84,2.65,71.0,7.1,12,2,2,1,1,0,27.0,76.1
83.5,663853,669358,R,R,0.91,-1.23,-0.06,3.04,77.7,6.8,2,2,1,2,1,2,-5.0,96.1
92.7,669364,687922,R,L,0.6,1.55,0.07,3.09,68.2,5.8,2,1,1,0,9,4,49.0,78.8
88.2,641933,669358,R,R,0.29,0.33,0.1,2.99,76.4,7.7,2,2,0,2,1,0,52.0,80.1
94.3,668904,665795,R,R,-1.25,0.52,-0.59,2.45,71.8,8.3,4,0,1,2,0,3,-34.0,88.8
82.2,660821,684320,L,R,0.93,-1.06,-0.18,1.16,75.9,7.8,13,2,1,2,2,1,51.0,77.7
94.9,670770,671922,L,R,-0.58,1.51,-0.15,2.46,68.8,6.3,5,0,1,0,0,1,67.0,74.6
93.4,572233,696131,R,R,-0.95,1.21,-0.22,3.31,69.1,6.1,2,0,2,2,0,1,29.0,71.7
93.1,672569,489446,L,R,-1.02,1.35,-0.24,3.09,63.4,6.0,2,1,1,2,2,5,57.0,72.8
92.5,571745,683155,R,R,-0.77,1.41,0.25,3.08,70.4,6.7,2,0,1,0,0,0,45.0,76.5
84.9,686780,663941,R,R,0.39,0.34,0.38,2.92,67.8,6.2,3,1,2,1,1,2,43.0,82.0
94.6,665489,677960,R,L,1.48,1.04,0.26,2.26,77.3,8.0,5,2,0,0,0,2,61.0,74.0
95.7,608336,656546,L,R,-1.13,1.36,0.03,2.97,70.1,7.5,2,2,2,1,3,2,41.0,99.0
96.7,669394,676969,R,R,-1.08,0.36,0.42,2.52,72.0,6.7,6,1,0,0,13,5,18.0,95.3
89.8,656541,607200,L,R,0.22,0.27,0.47,3.12,74.2,6.0,3,2,1,0,1,5,21.0,71.7
91.0,665804,695076,R,R,-1.4,0.22,-0.62,2.14,73.3,7.1,7,0,0,0,0,0,-50.0,81.0
94.1,641355,656457,L,L,1.32,1.01,-0.45,2.11,58.0,6.9,7,1,0,2,10,2,23.0,79.5
86.1,670770,669713,L,R,1.32,0.17,0.57,1.7,73.4,7.5,9,2,2,2,0,0,6.0,87.8
97.6,682668,680885,R,R,-0.43,0.86,0.03,3.04,74.6,7.2,2,1,2,2,0,0,65.0,89.4
94.4,682668,656550,R,R,-0.54,1.13,0.14,2.23,74.2,7.3,5,0,0,1,0,0,48.0,85.7
95.2,657136,671737,R,R,-0.59,1.36,-0.63,2.26,72.5,7.3,4,1,0,0,0,0,-17.0,81.4
96.4,670623,608032,R,R,-0.68,1.68,0.67,2.2,69.2,8.1,6,2,3,1,6,9,19.0,93.1
92.7,624424,700241,L,R,-1.03,0.21,-0.13,3.16,75.9,6.7,2,1,2,2,0,0,54.0,84.1
87.7,516782,680885,R,R,0.39,-0.14,0.77,2.84,58.0,5.8,6,2,1,2,0,0,-60.0,56.3
88.5,678662,543339,R,R,-0.12,0.33,0.55,2.12,71.9,7.8,6,0,0,1,4,11,30.0,81.2
